task_id,sentence,term_1,term_2,family_mode,family_out,difficulty
164,"Prophase (the “first phase”): the nuclear envelope starts to dissociate into small vesicles, and the membranous organelles (such as the Golgi complex [Golgi apparatus] and the endoplasmic reticulum), fragment and disperse toward the periphery of the cell.",endoplasmic reticulum,cell,participant,participant,-0.2236546150415472
165,"Prophase (the “first phase”): the nuclear envelope starts to dissociate into small vesicles, and the membranous organelles (such as the Golgi complex [Golgi apparatus] and the endoplasmic reticulum), fragment and disperse toward the periphery of the cell.",endoplasmic reticulum,periphery,participant,participant,0.17844361472656536
166,"Prophase (the “first phase”): the nuclear envelope starts to dissociate into small vesicles, and the membranous organelles (such as the Golgi complex [Golgi apparatus] and the endoplasmic reticulum), fragment and disperse toward the periphery of the cell.",endoplasmic reticulum,golgi complex,no_relationship,no_relationship,-0.1871596359713582
167,"Prophase (the “first phase”): the nuclear envelope starts to dissociate into small vesicles, and the membranous organelles (such as the Golgi complex [Golgi apparatus] and the endoplasmic reticulum), fragment and disperse toward the periphery of the cell.",endoplasmic reticulum,vesicles,participant,participant,-0.17751521070823625
168,"Prophase (the “first phase”): the nuclear envelope starts to dissociate into small vesicles, and the membranous organelles (such as the Golgi complex [Golgi apparatus] and the endoplasmic reticulum), fragment and disperse toward the periphery of the cell.",endoplasmic reticulum,prophase,participant,participant,0.47968222028265217
169,"Prophase (the “first phase”): the nuclear envelope starts to dissociate into small vesicles, and the membranous organelles (such as the Golgi complex [Golgi apparatus] and the endoplasmic reticulum), fragment and disperse toward the periphery of the cell.",endoplasmic reticulum,golgi apparatus,participant,participant,0.2463341926234994
170,"Prophase (the “first phase”): the nuclear envelope starts to dissociate into small vesicles, and the membranous organelles (such as the Golgi complex [Golgi apparatus] and the endoplasmic reticulum), fragment and disperse toward the periphery of the cell.",endoplasmic reticulum,membranous organelles,participant,participant,-0.013214798249048561
171,"Prophase (the “first phase”): the nuclear envelope starts to dissociate into small vesicles, and the membranous organelles (such as the Golgi complex [Golgi apparatus] and the endoplasmic reticulum), fragment and disperse toward the periphery of the cell.",nuclear envelope,cell,taxonomy,taxonomy,0.11084911953719527
172,"Prophase (the “first phase”): the nuclear envelope starts to dissociate into small vesicles, and the membranous organelles (such as the Golgi complex [Golgi apparatus] and the endoplasmic reticulum), fragment and disperse toward the periphery of the cell.",nuclear envelope,periphery,no_relationship,no_relationship,0.04516123128899653
173,"Prophase (the “first phase”): the nuclear envelope starts to dissociate into small vesicles, and the membranous organelles (such as the Golgi complex [Golgi apparatus] and the endoplasmic reticulum), fragment and disperse toward the periphery of the cell.",nuclear envelope,golgi complex,spatial,spatial,0.14673634453427956
174,"Prophase (the “first phase”): the nuclear envelope starts to dissociate into small vesicles, and the membranous organelles (such as the Golgi complex [Golgi apparatus] and the endoplasmic reticulum), fragment and disperse toward the periphery of the cell.",nuclear envelope,vesicles,no_relationship,no_relationship,0.0039505334725687445
175,"Prophase (the “first phase”): the nuclear envelope starts to dissociate into small vesicles, and the membranous organelles (such as the Golgi complex [Golgi apparatus] and the endoplasmic reticulum), fragment and disperse toward the periphery of the cell.",nuclear envelope,prophase,spatial,spatial,0.3495429510298327
176,"Prophase (the “first phase”): the nuclear envelope starts to dissociate into small vesicles, and the membranous organelles (such as the Golgi complex [Golgi apparatus] and the endoplasmic reticulum), fragment and disperse toward the periphery of the cell.",nuclear envelope,golgi apparatus,component,no_relationship,0.3159518592712767
177,"Prophase (the “first phase”): the nuclear envelope starts to dissociate into small vesicles, and the membranous organelles (such as the Golgi complex [Golgi apparatus] and the endoplasmic reticulum), fragment and disperse toward the periphery of the cell.",nuclear envelope,membranous organelles,no_relationship,no_relationship,-0.27918721114311723
178,"Prophase (the “first phase”): the nuclear envelope starts to dissociate into small vesicles, and the membranous organelles (such as the Golgi complex [Golgi apparatus] and the endoplasmic reticulum), fragment and disperse toward the periphery of the cell.",cell,periphery,no_relationship,no_relationship,-0.31594539161258806
179,"Prophase (the “first phase”): the nuclear envelope starts to dissociate into small vesicles, and the membranous organelles (such as the Golgi complex [Golgi apparatus] and the endoplasmic reticulum), fragment and disperse toward the periphery of the cell.",cell,golgi complex,spatial,spatial,0.3006170630620806
180,"Prophase (the “first phase”): the nuclear envelope starts to dissociate into small vesicles, and the membranous organelles (such as the Golgi complex [Golgi apparatus] and the endoplasmic reticulum), fragment and disperse toward the periphery of the cell.",cell,vesicles,taxonomy,taxonomy,0.2378483401483736
181,"Prophase (the “first phase”): the nuclear envelope starts to dissociate into small vesicles, and the membranous organelles (such as the Golgi complex [Golgi apparatus] and the endoplasmic reticulum), fragment and disperse toward the periphery of the cell.",cell,prophase,spatial,spatial,0.4455211664302567
182,"Prophase (the “first phase”): the nuclear envelope starts to dissociate into small vesicles, and the membranous organelles (such as the Golgi complex [Golgi apparatus] and the endoplasmic reticulum), fragment and disperse toward the periphery of the cell.",cell,golgi apparatus,taxonomy,taxonomy,-0.04624953933194526
183,"Prophase (the “first phase”): the nuclear envelope starts to dissociate into small vesicles, and the membranous organelles (such as the Golgi complex [Golgi apparatus] and the endoplasmic reticulum), fragment and disperse toward the periphery of the cell.",cell,membranous organelles,no_relationship,no_relationship,-0.062330427949521275
184,"Prophase (the “first phase”): the nuclear envelope starts to dissociate into small vesicles, and the membranous organelles (such as the Golgi complex [Golgi apparatus] and the endoplasmic reticulum), fragment and disperse toward the periphery of the cell.",periphery,golgi complex,no_relationship,no_relationship,-0.32660569075807316
185,"Prophase (the “first phase”): the nuclear envelope starts to dissociate into small vesicles, and the membranous organelles (such as the Golgi complex [Golgi apparatus] and the endoplasmic reticulum), fragment and disperse toward the periphery of the cell.",periphery,vesicles,no_relationship,no_relationship,-0.3554733175577621
186,"Prophase (the “first phase”): the nuclear envelope starts to dissociate into small vesicles, and the membranous organelles (such as the Golgi complex [Golgi apparatus] and the endoplasmic reticulum), fragment and disperse toward the periphery of the cell.",periphery,prophase,spatial,spatial,0.3163919757531224
187,"Prophase (the “first phase”): the nuclear envelope starts to dissociate into small vesicles, and the membranous organelles (such as the Golgi complex [Golgi apparatus] and the endoplasmic reticulum), fragment and disperse toward the periphery of the cell.",periphery,golgi apparatus,no_relationship,no_relationship,-0.05819855695686479
188,"Prophase (the “first phase”): the nuclear envelope starts to dissociate into small vesicles, and the membranous organelles (such as the Golgi complex [Golgi apparatus] and the endoplasmic reticulum), fragment and disperse toward the periphery of the cell.",periphery,membranous organelles,component,component,0.2336226403937139
189,"Prophase (the “first phase”): the nuclear envelope starts to dissociate into small vesicles, and the membranous organelles (such as the Golgi complex [Golgi apparatus] and the endoplasmic reticulum), fragment and disperse toward the periphery of the cell.",golgi complex,vesicles,spatial,spatial,0.20873370267062585
190,"Prophase (the “first phase”): the nuclear envelope starts to dissociate into small vesicles, and the membranous organelles (such as the Golgi complex [Golgi apparatus] and the endoplasmic reticulum), fragment and disperse toward the periphery of the cell.",golgi complex,prophase,spatial,spatial,0.43175863549078175
191,"Prophase (the “first phase”): the nuclear envelope starts to dissociate into small vesicles, and the membranous organelles (such as the Golgi complex [Golgi apparatus] and the endoplasmic reticulum), fragment and disperse toward the periphery of the cell.",golgi complex,golgi apparatus,spatial,spatial,0.10814506625607583
192,"Prophase (the “first phase”): the nuclear envelope starts to dissociate into small vesicles, and the membranous organelles (such as the Golgi complex [Golgi apparatus] and the endoplasmic reticulum), fragment and disperse toward the periphery of the cell.",golgi complex,membranous organelles,no_relationship,no_relationship,-0.16502366906771113
193,"Prophase (the “first phase”): the nuclear envelope starts to dissociate into small vesicles, and the membranous organelles (such as the Golgi complex [Golgi apparatus] and the endoplasmic reticulum), fragment and disperse toward the periphery of the cell.",vesicles,prophase,spatial,spatial,0.44924026259271377
194,"Prophase (the “first phase”): the nuclear envelope starts to dissociate into small vesicles, and the membranous organelles (such as the Golgi complex [Golgi apparatus] and the endoplasmic reticulum), fragment and disperse toward the periphery of the cell.",vesicles,golgi apparatus,no_relationship,no_relationship,0.34482014956985474
195,"Prophase (the “first phase”): the nuclear envelope starts to dissociate into small vesicles, and the membranous organelles (such as the Golgi complex [Golgi apparatus] and the endoplasmic reticulum), fragment and disperse toward the periphery of the cell.",vesicles,membranous organelles,no_relationship,no_relationship,-0.14993606199990023
196,"Prophase (the “first phase”): the nuclear envelope starts to dissociate into small vesicles, and the membranous organelles (such as the Golgi complex [Golgi apparatus] and the endoplasmic reticulum), fragment and disperse toward the periphery of the cell.",prophase,golgi apparatus,component,component,0.34613310405010095
197,"Prophase (the “first phase”): the nuclear envelope starts to dissociate into small vesicles, and the membranous organelles (such as the Golgi complex [Golgi apparatus] and the endoplasmic reticulum), fragment and disperse toward the periphery of the cell.",prophase,membranous organelles,component,component,0.3729771963117836
198,"Prophase (the “first phase”): the nuclear envelope starts to dissociate into small vesicles, and the membranous organelles (such as the Golgi complex [Golgi apparatus] and the endoplasmic reticulum), fragment and disperse toward the periphery of the cell.",golgi apparatus,membranous organelles,no_relationship,no_relationship,0.24147306343174396
199,"The nucleolus disappears (disperses) as well, and the centrosomes begin to move to opposite poles of the cell.",cell,centrosomes,no_relationship,no_relationship,-0.8854607856068898
200,"The nucleolus disappears (disperses) as well, and the centrosomes begin to move to opposite poles of the cell.",cell,poles,spatial,spatial,0.4270561326378226
201,"The nucleolus disappears (disperses) as well, and the centrosomes begin to move to opposite poles of the cell.",cell,nucleolus,no_relationship,no_relationship,-0.1327240994290833
202,"The nucleolus disappears (disperses) as well, and the centrosomes begin to move to opposite poles of the cell.",centrosomes,poles,spatial,spatial,0.3965617439783938
203,"The nucleolus disappears (disperses) as well, and the centrosomes begin to move to opposite poles of the cell.",centrosomes,nucleolus,spatial,spatial,-0.07292906308187397
204,"The nucleolus disappears (disperses) as well, and the centrosomes begin to move to opposite poles of the cell.",poles,nucleolus,spatial,spatial,0.3920457876514568
205,"Microtubules that will form the mitotic spindle extend between the centrosomes, pushing them farther apart as the microtubule fibers lengthen.",microtubule fibers,mitotic spindle,spatial,spatial,0.24595496639611333
206,"Microtubules that will form the mitotic spindle extend between the centrosomes, pushing them farther apart as the microtubule fibers lengthen.",microtubule fibers,centrosomes,no_relationship,no_relationship,0.42035783147806505
207,"Microtubules that will form the mitotic spindle extend between the centrosomes, pushing them farther apart as the microtubule fibers lengthen.",microtubule fibers,microtubules,component,component,-0.3210758026187359
208,"Microtubules that will form the mitotic spindle extend between the centrosomes, pushing them farther apart as the microtubule fibers lengthen.",mitotic spindle,centrosomes,no_relationship,no_relationship,0.2040375494612424
209,"Microtubules that will form the mitotic spindle extend between the centrosomes, pushing them farther apart as the microtubule fibers lengthen.",mitotic spindle,microtubules,no_relationship,no_relationship,0.41343928496893834
210,"Microtubules that will form the mitotic spindle extend between the centrosomes, pushing them farther apart as the microtubule fibers lengthen.",centrosomes,microtubules,component,taxonomy,0.5353213890164717
211,The sister chromatids begin to coil more tightly with the aid of condensin proteins and now become visible under a light microscope.,condensin proteins,light microscope,no_relationship,no_relationship,-0.504382910747127
212,The sister chromatids begin to coil more tightly with the aid of condensin proteins and now become visible under a light microscope.,condensin proteins,sister chromatid,no_relationship,no_relationship,0.18080127928091322
213,The sister chromatids begin to coil more tightly with the aid of condensin proteins and now become visible under a light microscope.,light microscope,sister chromatid,no_relationship,no_relationship,-0.3553343914436436
214,Prometaphase (the “first change phase”): Many processes that began in prophase continue to advance.,prophase,change phase,event_structure,event_structure,0.36403172381385857
215,Prometaphase (the “first change phase”): Many processes that began in prophase continue to advance.,prophase,prometaphase,no_relationship,no_relationship,0.2369183224817225
216,Prometaphase (the “first change phase”): Many processes that began in prophase continue to advance.,change phase,prometaphase,no_relationship,no_relationship,0.23858190300444443
217,"The remnants of the nuclear envelope fragment further, and the mitotic spindle continues to develop as more microtubules assemble and stretch across the length of the former nuclear area.",nuclear envelope,nuclear area,no_relationship,no_relationship,0.23881075163173643
218,"The remnants of the nuclear envelope fragment further, and the mitotic spindle continues to develop as more microtubules assemble and stretch across the length of the former nuclear area.",nuclear envelope,mitotic spindle,no_relationship,spatial,0.2599501219906396
219,"The remnants of the nuclear envelope fragment further, and the mitotic spindle continues to develop as more microtubules assemble and stretch across the length of the former nuclear area.",nuclear envelope,microtubules,component,component,0.3625222323567154
220,"The remnants of the nuclear envelope fragment further, and the mitotic spindle continues to develop as more microtubules assemble and stretch across the length of the former nuclear area.",nuclear area,mitotic spindle,spatial,spatial,0.2766969933758341
221,"The remnants of the nuclear envelope fragment further, and the mitotic spindle continues to develop as more microtubules assemble and stretch across the length of the former nuclear area.",nuclear area,microtubules,no_relationship,no_relationship,-0.10603740475654962
222,"The remnants of the nuclear envelope fragment further, and the mitotic spindle continues to develop as more microtubules assemble and stretch across the length of the former nuclear area.",mitotic spindle,microtubules,spatial,spatial,-0.0795964663060009
223,Each sister chromatid develops a protein structure called a kinetochore in its centromeric region (Figure ).,kinetochore,sister chromatid,component,component,-0.3466575826211178
224,Each sister chromatid develops a protein structure called a kinetochore in its centromeric region (Figure ).,kinetochore,centromeric region,spatial,spatial,-0.649611696804443
225,Each sister chromatid develops a protein structure called a kinetochore in its centromeric region (Figure ).,kinetochore,protein structure,taxonomy,taxonomy,-0.24322651731405914
226,Each sister chromatid develops a protein structure called a kinetochore in its centromeric region (Figure ).,sister chromatid,centromeric region,no_relationship,no_relationship,0.5028245375089805
227,Each sister chromatid develops a protein structure called a kinetochore in its centromeric region (Figure ).,sister chromatid,protein structure,component,component,0.28922011124687025
228,Each sister chromatid develops a protein structure called a kinetochore in its centromeric region (Figure ).,centromeric region,protein structure,spatial,spatial,0.35801500492569605
229,The proteins of the kinetochore attract and bind to the mitotic spindle microtubules.,kinetochore,mitotic spindle microtubules,no_relationship,no_relationship,0.2598620108957556
230,The proteins of the kinetochore attract and bind to the mitotic spindle microtubules.,kinetochore,proteins,component,component,0.2295432735451892
231,The proteins of the kinetochore attract and bind to the mitotic spindle microtubules.,mitotic spindle microtubules,proteins,no_relationship,spatial,0.34832215716543735
232,"As the spindle microtubules extend from the centrosomes, some of these microtubules come into contact with and firmly bind to the kinetochores.",contact,centrosomes,spatial,spatial,0.11409779344805995
233,"As the spindle microtubules extend from the centrosomes, some of these microtubules come into contact with and firmly bind to the kinetochores.",contact,spindle microtubules,spatial,spatial,0.42251402044959074
234,"As the spindle microtubules extend from the centrosomes, some of these microtubules come into contact with and firmly bind to the kinetochores.",contact,kinetochores,no_relationship,no_relationship,0.3223878582465845
235,"As the spindle microtubules extend from the centrosomes, some of these microtubules come into contact with and firmly bind to the kinetochores.",centrosomes,spindle microtubules,no_relationship,no_relationship,0.3563176050859475
236,"As the spindle microtubules extend from the centrosomes, some of these microtubules come into contact with and firmly bind to the kinetochores.",centrosomes,kinetochores,no_relationship,no_relationship,0.49544735600432704
237,"As the spindle microtubules extend from the centrosomes, some of these microtubules come into contact with and firmly bind to the kinetochores.",spindle microtubules,kinetochores,no_relationship,no_relationship,-0.6923106428214939
238,"Once a mitotic fiber attaches to a chromosome, the chromosome will be oriented until the kinetochores of sister chromatids face the opposite poles.",mitotic fiber,sister chromatid,no_relationship,no_relationship,0.3044166699544311
239,"Once a mitotic fiber attaches to a chromosome, the chromosome will be oriented until the kinetochores of sister chromatids face the opposite poles.",mitotic fiber,poles,spatial,spatial,0.1351792459082102
240,"Once a mitotic fiber attaches to a chromosome, the chromosome will be oriented until the kinetochores of sister chromatids face the opposite poles.",mitotic fiber,chromosome,no_relationship,no_relationship,0.25054236487430975
241,"Once a mitotic fiber attaches to a chromosome, the chromosome will be oriented until the kinetochores of sister chromatids face the opposite poles.",mitotic fiber,kinetochores,component,component,0.522763996802765
242,"Once a mitotic fiber attaches to a chromosome, the chromosome will be oriented until the kinetochores of sister chromatids face the opposite poles.",sister chromatid,poles,no_relationship,no_relationship,-0.3342158550889244
243,"Once a mitotic fiber attaches to a chromosome, the chromosome will be oriented until the kinetochores of sister chromatids face the opposite poles.",sister chromatid,chromosome,no_relationship,no_relationship,0.3455331704555726
244,"Once a mitotic fiber attaches to a chromosome, the chromosome will be oriented until the kinetochores of sister chromatids face the opposite poles.",sister chromatid,kinetochores,component,component,-0.5682980326991959
245,"Once a mitotic fiber attaches to a chromosome, the chromosome will be oriented until the kinetochores of sister chromatids face the opposite poles.",poles,chromosome,no_relationship,no_relationship,-0.6406211550102381
246,"Once a mitotic fiber attaches to a chromosome, the chromosome will be oriented until the kinetochores of sister chromatids face the opposite poles.",poles,kinetochores,no_relationship,no_relationship,-0.0071543678844070485
247,"Once a mitotic fiber attaches to a chromosome, the chromosome will be oriented until the kinetochores of sister chromatids face the opposite poles.",chromosome,kinetochores,no_relationship,no_relationship,0.36069870994537007
248,"Eventually, all the sister chromatids will be attached via their kinetochores to microtubules from opposing poles.",sister chromatid,poles,spatial,spatial,0.5247415060552607
249,"Eventually, all the sister chromatids will be attached via their kinetochores to microtubules from opposing poles.",sister chromatid,microtubules,no_relationship,no_relationship,-0.013385340823156927
250,"Eventually, all the sister chromatids will be attached via their kinetochores to microtubules from opposing poles.",sister chromatid,kinetochores,no_relationship,no_relationship,0.12411968833511088
251,"Eventually, all the sister chromatids will be attached via their kinetochores to microtubules from opposing poles.",poles,microtubules,spatial,spatial,0.26278666782289894
252,"Eventually, all the sister chromatids will be attached via their kinetochores to microtubules from opposing poles.",poles,kinetochores,no_relationship,no_relationship,0.44069330238299737
253,"Eventually, all the sister chromatids will be attached via their kinetochores to microtubules from opposing poles.",microtubules,kinetochores,component,component,-0.04291492353361087
254,Spindle microtubules that do not engage the chromosomes are called polar microtubules.,polar microtubules,spindle microtubules,taxonomy,taxonomy,-0.6844662722260783
255,Spindle microtubules that do not engage the chromosomes are called polar microtubules.,polar microtubules,chromosomes,no_relationship,no_relationship,0.34787283307152633
256,Spindle microtubules that do not engage the chromosomes are called polar microtubules.,spindle microtubules,chromosomes,no_relationship,no_relationship,-0.04167536842296652
257,These microtubules overlap each other midway between the two poles and contribute to cell elongation.,poles,cell elongation,no_relationship,no_relationship,0.4272712910506785
258,These microtubules overlap each other midway between the two poles and contribute to cell elongation.,poles,microtubules,no_relationship,no_relationship,0.4479231618665112
259,These microtubules overlap each other midway between the two poles and contribute to cell elongation.,cell elongation,microtubules,participant,participant,0.32707934889897683
260,"Astral microtubules are located near the poles, aid in spindle orientation, and are required for the regulation of mitosis.",spindle,astral microtubules,participant,functional,0.34015040453595635
261,"Astral microtubules are located near the poles, aid in spindle orientation, and are required for the regulation of mitosis.",spindle,poles,spatial,spatial,-0.38054400940103217
262,"Astral microtubules are located near the poles, aid in spindle orientation, and are required for the regulation of mitosis.",spindle,mitosis,no_relationship,no_relationship,0.03986259545971842
263,"Astral microtubules are located near the poles, aid in spindle orientation, and are required for the regulation of mitosis.",astral microtubules,poles,no_relationship,no_relationship,0.10534165450823582
264,"Astral microtubules are located near the poles, aid in spindle orientation, and are required for the regulation of mitosis.",astral microtubules,mitosis,no_relationship,no_relationship,0.48329900899879036
265,"Astral microtubules are located near the poles, aid in spindle orientation, and are required for the regulation of mitosis.",poles,mitosis,no_relationship,no_relationship,0.23564258785414444
266,"Metaphase (the “change phase”): All the chromosomes are aligned in a plane called the metaphase plate, or the equatorial plane, roughly midway between the two poles of the cell.",equatorial plane,change phase,spatial,spatial,0.298781802627264
267,"Metaphase (the “change phase”): All the chromosomes are aligned in a plane called the metaphase plate, or the equatorial plane, roughly midway between the two poles of the cell.",equatorial plane,metaphase plate,no_relationship,no_relationship,0.5153009057659147
268,"Metaphase (the “change phase”): All the chromosomes are aligned in a plane called the metaphase plate, or the equatorial plane, roughly midway between the two poles of the cell.",equatorial plane,cell,component,component,0.45133468855214837
269,"Metaphase (the “change phase”): All the chromosomes are aligned in a plane called the metaphase plate, or the equatorial plane, roughly midway between the two poles of the cell.",equatorial plane,poles,component,component,0.39422591474671936
270,"Metaphase (the “change phase”): All the chromosomes are aligned in a plane called the metaphase plate, or the equatorial plane, roughly midway between the two poles of the cell.",equatorial plane,chromosomes,spatial,spatial,0.39823485442775053
271,"Metaphase (the “change phase”): All the chromosomes are aligned in a plane called the metaphase plate, or the equatorial plane, roughly midway between the two poles of the cell.",change phase,metaphase plate,functional,functional,0.5173183552938712
272,"Metaphase (the “change phase”): All the chromosomes are aligned in a plane called the metaphase plate, or the equatorial plane, roughly midway between the two poles of the cell.",change phase,cell,spatial,spatial,0.383856790916545
273,"Metaphase (the “change phase”): All the chromosomes are aligned in a plane called the metaphase plate, or the equatorial plane, roughly midway between the two poles of the cell.",change phase,poles,spatial,spatial,0.0336619921817212
274,"Metaphase (the “change phase”): All the chromosomes are aligned in a plane called the metaphase plate, or the equatorial plane, roughly midway between the two poles of the cell.",change phase,chromosomes,taxonomy,taxonomy,0.19984966033745097
275,"Metaphase (the “change phase”): All the chromosomes are aligned in a plane called the metaphase plate, or the equatorial plane, roughly midway between the two poles of the cell.",metaphase plate,cell,no_relationship,no_relationship,0.45425540081108
276,"Metaphase (the “change phase”): All the chromosomes are aligned in a plane called the metaphase plate, or the equatorial plane, roughly midway between the two poles of the cell.",metaphase plate,poles,participant,participant,0.2612575573137629
277,"Metaphase (the “change phase”): All the chromosomes are aligned in a plane called the metaphase plate, or the equatorial plane, roughly midway between the two poles of the cell.",metaphase plate,chromosomes,no_relationship,no_relationship,0.37245719626924706
278,"Metaphase (the “change phase”): All the chromosomes are aligned in a plane called the metaphase plate, or the equatorial plane, roughly midway between the two poles of the cell.",cell,poles,spatial,spatial,0.15017432168403727
279,"Metaphase (the “change phase”): All the chromosomes are aligned in a plane called the metaphase plate, or the equatorial plane, roughly midway between the two poles of the cell.",cell,chromosomes,spatial,spatial,-0.11926946327096405
280,"Metaphase (the “change phase”): All the chromosomes are aligned in a plane called the metaphase plate, or the equatorial plane, roughly midway between the two poles of the cell.",poles,chromosomes,spatial,spatial,0.3821653402847034
281,The sister chromatids are still tightly attached to each other by cohesin proteins.,cohesin proteins,sister chromatid,component,component,0.354623461842389
282,"Anaphase (“upward phase”): The cohesin proteins degrade, and the sister chromatids separate at the centromere.",anaphase,sister chromatid,no_relationship,no_relationship,0.3978140232442623
283,"Anaphase (“upward phase”): The cohesin proteins degrade, and the sister chromatids separate at the centromere.",anaphase,centromere,participant,participant,0.4790211059721966
284,"Anaphase (“upward phase”): The cohesin proteins degrade, and the sister chromatids separate at the centromere.",anaphase,upward phase,component,component,0.3667165695664412
285,"Anaphase (“upward phase”): The cohesin proteins degrade, and the sister chromatids separate at the centromere.",anaphase,cohesin proteins,no_relationship,no_relationship,0.42563983394953725
286,"Anaphase (“upward phase”): The cohesin proteins degrade, and the sister chromatids separate at the centromere.",sister chromatid,centromere,participant,participant,0.39958364774546484
287,"Anaphase (“upward phase”): The cohesin proteins degrade, and the sister chromatids separate at the centromere.",sister chromatid,upward phase,no_relationship,no_relationship,0.46772206419260137
288,"Anaphase (“upward phase”): The cohesin proteins degrade, and the sister chromatids separate at the centromere.",sister chromatid,cohesin proteins,functional,participant,0.5178092952890218
289,"Anaphase (“upward phase”): The cohesin proteins degrade, and the sister chromatids separate at the centromere.",centromere,upward phase,participant,participant,0.12529144936713466
290,"Anaphase (“upward phase”): The cohesin proteins degrade, and the sister chromatids separate at the centromere.",centromere,cohesin proteins,no_relationship,no_relationship,0.14560697089959584
291,"Anaphase (“upward phase”): The cohesin proteins degrade, and the sister chromatids separate at the centromere.",upward phase,cohesin proteins,participant,participant,-0.35150410248300096
292,"Each chromatid, now called a single chromosome, is pulled rapidly toward the centrosome to which its microtubule is attached.",chromosome,centrosome,spatial,spatial,0.14005636299562216
293,"Each chromatid, now called a single chromosome, is pulled rapidly toward the centrosome to which its microtubule is attached.",chromosome,microtubule,spatial,spatial,0.5932590998395066
294,"Each chromatid, now called a single chromosome, is pulled rapidly toward the centrosome to which its microtubule is attached.",chromosome,chromatid,component,component,0.5537936704313839
295,"Each chromatid, now called a single chromosome, is pulled rapidly toward the centrosome to which its microtubule is attached.",centrosome,microtubule,no_relationship,spatial,0.5241937576527469
296,"Each chromatid, now called a single chromosome, is pulled rapidly toward the centrosome to which its microtubule is attached.",centrosome,chromatid,spatial,spatial,0.39312084595208596
297,"Each chromatid, now called a single chromosome, is pulled rapidly toward the centrosome to which its microtubule is attached.",microtubule,chromatid,taxonomy,taxonomy,-0.04667962957586967
298,The cell becomes visibly elongated (oval shaped) as the polar microtubules slide against each other at the metaphase plate where they overlap.,metaphase plate,polar microtubules,component,component,0.4687212876732094
299,The cell becomes visibly elongated (oval shaped) as the polar microtubules slide against each other at the metaphase plate where they overlap.,metaphase plate,cell,component,component,0.060252228198720684
300,The cell becomes visibly elongated (oval shaped) as the polar microtubules slide against each other at the metaphase plate where they overlap.,polar microtubules,cell,spatial,spatial,-0.08654052071818029
301,"Telophase (the “distance phase”): the chromosomes reach the opposite poles and begin to decondense (unravel), relaxing once again into a stretched-out chromatin configuration.",chromatin configuration,distance phase,event_structure,event_structure,0.44929107060230095
302,"Telophase (the “distance phase”): the chromosomes reach the opposite poles and begin to decondense (unravel), relaxing once again into a stretched-out chromatin configuration.",chromatin configuration,decondense,causal,causal,0.16343199275075623
303,"Telophase (the “distance phase”): the chromosomes reach the opposite poles and begin to decondense (unravel), relaxing once again into a stretched-out chromatin configuration.",chromatin configuration,poles,no_relationship,no_relationship,-0.015608385122812662
304,"Telophase (the “distance phase”): the chromosomes reach the opposite poles and begin to decondense (unravel), relaxing once again into a stretched-out chromatin configuration.",chromatin configuration,telophase,functional,functional,0.5169474765162586
305,"Telophase (the “distance phase”): the chromosomes reach the opposite poles and begin to decondense (unravel), relaxing once again into a stretched-out chromatin configuration.",chromatin configuration,chromosomes,no_relationship,no_relationship,0.4771795237198883
306,"Telophase (the “distance phase”): the chromosomes reach the opposite poles and begin to decondense (unravel), relaxing once again into a stretched-out chromatin configuration.",distance phase,decondense,event_structure,event_structure,0.3378325315383815
307,"Telophase (the “distance phase”): the chromosomes reach the opposite poles and begin to decondense (unravel), relaxing once again into a stretched-out chromatin configuration.",distance phase,poles,no_relationship,no_relationship,0.4763468149382201
308,"Telophase (the “distance phase”): the chromosomes reach the opposite poles and begin to decondense (unravel), relaxing once again into a stretched-out chromatin configuration.",distance phase,telophase,participant,participant,-0.38264527686707284
309,"Telophase (the “distance phase”): the chromosomes reach the opposite poles and begin to decondense (unravel), relaxing once again into a stretched-out chromatin configuration.",distance phase,chromosomes,no_relationship,event_structure,0.32661357570579164
310,"Telophase (the “distance phase”): the chromosomes reach the opposite poles and begin to decondense (unravel), relaxing once again into a stretched-out chromatin configuration.",decondense,poles,no_relationship,no_relationship,0.3929638057186978
311,"Telophase (the “distance phase”): the chromosomes reach the opposite poles and begin to decondense (unravel), relaxing once again into a stretched-out chromatin configuration.",decondense,telophase,participant,participant,0.41275200960942243
312,"Telophase (the “distance phase”): the chromosomes reach the opposite poles and begin to decondense (unravel), relaxing once again into a stretched-out chromatin configuration.",decondense,chromosomes,event_structure,event_structure,0.4474344229847114
313,"Telophase (the “distance phase”): the chromosomes reach the opposite poles and begin to decondense (unravel), relaxing once again into a stretched-out chromatin configuration.",poles,telophase,spatial,spatial,-1.0061504366488117
314,"Telophase (the “distance phase”): the chromosomes reach the opposite poles and begin to decondense (unravel), relaxing once again into a stretched-out chromatin configuration.",poles,chromosomes,participant,participant,0.528390041323191
315,"Telophase (the “distance phase”): the chromosomes reach the opposite poles and begin to decondense (unravel), relaxing once again into a stretched-out chromatin configuration.",telophase,chromosomes,participant,participant,0.05062442722888662
316,The mitotic spindles are depolymerized into tubulin monomers that will be used to assemble cytoskeletal components for each daughter cell.,depolymerized,tubulin monomers,component,component,0.3124668736431944
317,The mitotic spindles are depolymerized into tubulin monomers that will be used to assemble cytoskeletal components for each daughter cell.,depolymerized,mitotic spindle,no_relationship,no_relationship,0.23305574203915033
