task_id,sentence,term_1,term_2,family_mode,family_out,difficulty
145,"Environmental microbiologists may look for new ways to use specially selected or genetically engineered microbes to remove pollutants from soil or groundwater, as well as hazardous elements from contaminated sites.",groundwater,soil,no_relationship,no_relationship,0.5202564571895496
146,"Environmental microbiologists may look for new ways to use specially selected or genetically engineered microbes to remove pollutants from soil or groundwater, as well as hazardous elements from contaminated sites.",groundwater,environmental microbiologist,no_relationship,no_relationship,-0.6346247445451307
147,"Environmental microbiologists may look for new ways to use specially selected or genetically engineered microbes to remove pollutants from soil or groundwater, as well as hazardous elements from contaminated sites.",groundwater,genetically engineered microbe,no_relationship,no_relationship,0.26292384219665554
148,"Environmental microbiologists may look for new ways to use specially selected or genetically engineered microbes to remove pollutants from soil or groundwater, as well as hazardous elements from contaminated sites.",microbes,microbiologists,no_relationship,no_relationship,-0.15948182832470745
149,"Environmental microbiologists may look for new ways to use specially selected or genetically engineered microbes to remove pollutants from soil or groundwater, as well as hazardous elements from contaminated sites.",microbes,contaminated site,no_relationship,no_relationship,1.0210273203455464
150,"Environmental microbiologists may look for new ways to use specially selected or genetically engineered microbes to remove pollutants from soil or groundwater, as well as hazardous elements from contaminated sites.",microbes,hazardous elements,no_relationship,no_relationship,0.13500752043648895
151,"Environmental microbiologists may look for new ways to use specially selected or genetically engineered microbes to remove pollutants from soil or groundwater, as well as hazardous elements from contaminated sites.",microbes,soil,spatial,no_relationship,0.9715555074624841
152,"Environmental microbiologists may look for new ways to use specially selected or genetically engineered microbes to remove pollutants from soil or groundwater, as well as hazardous elements from contaminated sites.",microbes,environmental microbiologist,no_relationship,no_relationship,-0.20759108473218318
153,"Environmental microbiologists may look for new ways to use specially selected or genetically engineered microbes to remove pollutants from soil or groundwater, as well as hazardous elements from contaminated sites.",microbes,genetically engineered microbe,taxonomy,taxonomy,0.180546220682222
154,"Environmental microbiologists may look for new ways to use specially selected or genetically engineered microbes to remove pollutants from soil or groundwater, as well as hazardous elements from contaminated sites.",microbiologists,contaminated site,no_relationship,no_relationship,-0.5418561555209166
155,"Environmental microbiologists may look for new ways to use specially selected or genetically engineered microbes to remove pollutants from soil or groundwater, as well as hazardous elements from contaminated sites.",microbiologists,hazardous elements,no_relationship,no_relationship,-1.2946268840090642
156,"Environmental microbiologists may look for new ways to use specially selected or genetically engineered microbes to remove pollutants from soil or groundwater, as well as hazardous elements from contaminated sites.",microbiologists,soil,no_relationship,no_relationship,-0.7407183899640448
157,"Environmental microbiologists may look for new ways to use specially selected or genetically engineered microbes to remove pollutants from soil or groundwater, as well as hazardous elements from contaminated sites.",microbiologists,environmental microbiologist,taxonomy,taxonomy,-0.9417308768123417
158,"Environmental microbiologists may look for new ways to use specially selected or genetically engineered microbes to remove pollutants from soil or groundwater, as well as hazardous elements from contaminated sites.",microbiologists,genetically engineered microbe,no_relationship,no_relationship,-0.05264571674404999
159,"Environmental microbiologists may look for new ways to use specially selected or genetically engineered microbes to remove pollutants from soil or groundwater, as well as hazardous elements from contaminated sites.",contaminated site,hazardous elements,component,component,0.9860359312189148
160,"Environmental microbiologists may look for new ways to use specially selected or genetically engineered microbes to remove pollutants from soil or groundwater, as well as hazardous elements from contaminated sites.",contaminated site,soil,no_relationship,no_relationship,0.929466479442113
161,"Environmental microbiologists may look for new ways to use specially selected or genetically engineered microbes to remove pollutants from soil or groundwater, as well as hazardous elements from contaminated sites.",contaminated site,environmental microbiologist,no_relationship,no_relationship,-0.784336404189082
162,"Environmental microbiologists may look for new ways to use specially selected or genetically engineered microbes to remove pollutants from soil or groundwater, as well as hazardous elements from contaminated sites.",contaminated site,genetically engineered microbe,no_relationship,no_relationship,0.16519608858268464
163,"Environmental microbiologists may look for new ways to use specially selected or genetically engineered microbes to remove pollutants from soil or groundwater, as well as hazardous elements from contaminated sites.",hazardous elements,soil,no_relationship,no_relationship,0.9456576997012464
164,"Environmental microbiologists may look for new ways to use specially selected or genetically engineered microbes to remove pollutants from soil or groundwater, as well as hazardous elements from contaminated sites.",hazardous elements,environmental microbiologist,no_relationship,no_relationship,-1.2383178717296712
165,"Environmental microbiologists may look for new ways to use specially selected or genetically engineered microbes to remove pollutants from soil or groundwater, as well as hazardous elements from contaminated sites.",hazardous elements,genetically engineered microbe,no_relationship,no_relationship,0.23804180079551376
166,"Environmental microbiologists may look for new ways to use specially selected or genetically engineered microbes to remove pollutants from soil or groundwater, as well as hazardous elements from contaminated sites.",soil,environmental microbiologist,no_relationship,no_relationship,-0.7835811812747322
167,"Environmental microbiologists may look for new ways to use specially selected or genetically engineered microbes to remove pollutants from soil or groundwater, as well as hazardous elements from contaminated sites.",soil,genetically engineered microbe,no_relationship,no_relationship,0.680755205691247
168,"Environmental microbiologists may look for new ways to use specially selected or genetically engineered microbes to remove pollutants from soil or groundwater, as well as hazardous elements from contaminated sites.",environmental microbiologist,genetically engineered microbe,no_relationship,no_relationship,0.1475166065252928
169,We call using these microbes bioremediation technologies.,bioremediation technologies,microbes,taxonomy,taxonomy,1.067763737684758
170,"Microbiologists can also work in the bioinformatics field, providing specialized knowledge and insight for designing, developing, and specificity of computer models of, for example, bacterial epidemics.",bacterial epidemics,microbiologists,no_relationship,no_relationship,-0.4128504658525107
171,"Microbiologists can also work in the bioinformatics field, providing specialized knowledge and insight for designing, developing, and specificity of computer models of, for example, bacterial epidemics.",bacterial epidemics,bioinformatics,no_relationship,no_relationship,0.6120433217103063
172,"Microbiologists can also work in the bioinformatics field, providing specialized knowledge and insight for designing, developing, and specificity of computer models of, for example, bacterial epidemics.",bacterial epidemics,specificity,no_relationship,no_relationship,0.3330811051311929
173,"Microbiologists can also work in the bioinformatics field, providing specialized knowledge and insight for designing, developing, and specificity of computer models of, for example, bacterial epidemics.",microbiologists,bioinformatics,taxonomy,taxonomy,1.008662742081187
174,"Microbiologists can also work in the bioinformatics field, providing specialized knowledge and insight for designing, developing, and specificity of computer models of, for example, bacterial epidemics.",microbiologists,specificity,no_relationship,no_relationship,-0.95285384138335
175,"Microbiologists can also work in the bioinformatics field, providing specialized knowledge and insight for designing, developing, and specificity of computer models of, for example, bacterial epidemics.",bioinformatics,specificity,no_relationship,no_relationship,0.17376503806475188
176,"At  to  μm in diameter, prokaryotic cells are significantly smaller than eukaryotic cells, which have diameters ranging from 10 to 100 μm (Figure ).",prokaryotic cells,eukaryotic cells,taxonomy,no_relationship,0.8390742265399401
177,The prokaryotes' small size allows ions and organic molecules that enter them to quickly diffuse to other parts of the cell.,diffuse,cell,no_relationship,no_relationship,1.081721294051139
178,The prokaryotes' small size allows ions and organic molecules that enter them to quickly diffuse to other parts of the cell.,diffuse,organic molecules,participant,participant,0.9746621435013121
179,The prokaryotes' small size allows ions and organic molecules that enter them to quickly diffuse to other parts of the cell.,diffuse,ions,participant,participant,1.0269772604613987
180,The prokaryotes' small size allows ions and organic molecules that enter them to quickly diffuse to other parts of the cell.,cell,organic molecules,spatial,spatial,1.089064951677873
181,The prokaryotes' small size allows ions and organic molecules that enter them to quickly diffuse to other parts of the cell.,cell,ions,component,component,1.1722262363218938
182,The prokaryotes' small size allows ions and organic molecules that enter them to quickly diffuse to other parts of the cell.,organic molecules,ions,no_relationship,no_relationship,0.40059755750320036
183,"Similarly, any wastes produced within a prokaryotic cell can quickly diffuse.",wastes,diffuse,participant,participant,0.9622568199136935
184,"Similarly, any wastes produced within a prokaryotic cell can quickly diffuse.",wastes,prokaryotic cell,spatial,spatial,0.990563252827905
185,"Similarly, any wastes produced within a prokaryotic cell can quickly diffuse.",diffuse,prokaryotic cell,no_relationship,no_relationship,0.8912437838287735
186,"This is not the case in eukaryotic cells, which have developed different structural adaptations to enhance intracellular transport.",adaptations,intracellular transport,functional,functional,0.8609491729624632
187,"This is not the case in eukaryotic cells, which have developed different structural adaptations to enhance intracellular transport.",adaptations,structural adaptation,no_relationship,no_relationship,0.8150274764201455
188,"This is not the case in eukaryotic cells, which have developed different structural adaptations to enhance intracellular transport.",adaptations,eukaryotic cells,no_relationship,no_relationship,1.0471969944126778
189,"This is not the case in eukaryotic cells, which have developed different structural adaptations to enhance intracellular transport.",intracellular transport,structural adaptation,no_relationship,no_relationship,0.8103936608162682
190,"This is not the case in eukaryotic cells, which have developed different structural adaptations to enhance intracellular transport.",intracellular transport,eukaryotic cells,no_relationship,no_relationship,0.6662651131926881
191,"This is not the case in eukaryotic cells, which have developed different structural adaptations to enhance intracellular transport.",structural adaptation,eukaryotic cells,no_relationship,component,0.9410898079211709
192,"Small size, in general, is necessary for all cells, whether prokaryotic or eukaryotic.",cells,prokaryotic,taxonomy,taxonomy,-1.0790086000443992
193,"Small size, in general, is necessary for all cells, whether prokaryotic or eukaryotic.",cells,eukaryotic,taxonomy,taxonomy,-0.7625340265604683
194,"Small size, in general, is necessary for all cells, whether prokaryotic or eukaryotic.",prokaryotic,eukaryotic,no_relationship,no_relationship,0.6184315823224946
195,"If the cell grows too large, the plasma membrane will not have sufficient surface area to support the rate of diffusion required for the increased volume.",plasma membrane,cell,component,component,0.6965812376514526
196,"In other words, as a cell grows, it becomes less efficient.",cell,efficient,no_relationship,no_relationship,-0.9348702766187516
197,One way to become more efficient is to divide.,efficient,divide,no_relationship,no_relationship,0.8861249961786795
198,Another way is to develop organelles that perform specific tasks.,tasks,organelles,no_relationship,no_relationship,-0.4127914639102064
199,"These adaptations lead to developing more sophisticated cells, which we call eukaryotic cells.",adaptations,eukaryotic cells,no_relationship,no_relationship,1.079352585538724
