id,user,paragraph_id,term_1,term_2,base_term_1,base_term_2,family,relationship,family_id_time,relationship_id_time,total_time,task_id,task_completion_time
11716,5f310f42daea2a5902230aa3,21,well-being,stress level,well be,stress level,taxonomy,is an instance of,0.7021028995513916,3.0499985218048096,3.752101421356201,35,2020-08-11 20:38:32.226456
11717,5f253913f49cd118b483bc23,3,stress,physiological responses,stress,physiological response,causal,enables,16.75552272796631,6.100611448287964,22.856134176254272,7,2020-08-11 20:38:33.02481
11719,5dbf57fdc07b5f3fa7d6a8b8,32,noradrenaline,pupils,noradrenaline,pupil,dont_know,NA,2.8077645301818848,0,2.8077645301818848,65,2020-08-11 20:38:34.962969
11721,5dadacfb949a4d00151f5236,12,belief,recall,belief,recall,no_relationship,NA,1196.4555835723877,0,1196.4555835723877,22,2020-08-11 20:38:38.543764
11722,5dbf57fdc07b5f3fa7d6a8b8,32,noradrenaline,dilate,noradrenaline,dilate,dont_know,NA,3.4096827507019043,0,3.4096827507019043,66,2020-08-11 20:38:38.960713
11728,5eff368f8f20d547f17e77d8,28,awareness,development,awareness,development,participant,participant,27.05415678024292,34.68750500679016,61.74166178703308,54,2020-08-11 20:38:45.857852
11729,5f310f42daea2a5902230aa3,22,efficiency,energized,efficiency,energize,no_relationship,NA,2.3668808937072754,1.9667387008666992,4.333619594573975,39,2020-08-11 20:38:48.011742
11730,5f310f42daea2a5902230aa3,23,distress,anxiety,distress,anxiety,functional,has function,0.8805100917816162,2.807828903198242,3.6883389949798584,40,2020-08-11 20:38:52.253434
11731,5f253913f49cd118b483bc23,4,stress,response-based,stress,response base,event_structure,next subevent,4.353524208068848,15.360448598861694,19.713972806930542,8,2020-08-11 20:38:53.499146
11734,5c6c81054d186e00011606d7,24,negative emotions,symptoms,negative emotion,symptom,no_relationship,NA,21.722349166870117,0,21.722349166870117,41,2020-08-11 20:39:04.400834
11735,5dadacfb949a4d00151f5236,12,self-efficacy,recall,self efficacy,recall,dont_know,NA,15.74169397354126,10.715314865112305,26.457008838653564,23,2020-08-11 20:39:06.265247
11740,5dbf57fdc07b5f3fa7d6a8b8,32,pupils,dilate,pupil,dilate,dont_know,NA,1.4057796001434326,0,1.4057796001434326,72,2020-08-11 20:39:16.983786
11745,5dbf57fdc07b5f3fa7d6a8b8,34,internal environment,homeostasis,internal environment,homeostasis,no_relationship,NA,0.9281172752380371,0,0.9281172752380371,76,2020-08-11 20:39:24.497845
11747,5c6c81054d186e00011606d7,25,stress,heart rate,stress,heart rate,functional,facilitates,15.739322185516357,8.854729652404785,24.594051837921143,42,2020-08-11 20:39:29.864678
11749,5dadacfb949a4d00151f5236,13,primary appraisal,secondary appraisals,primary appraisal,secondary appraisal,event_structure,next subevent,17.296314239501953,11.465215682983398,28.76152992248535,24,2020-08-11 20:39:36.165548
11751,5d17eec3e47637001cf4f536,23,distress,anxiety,distress,anxiety,NA,taxonomy ,55.64741539955139,39.254010915756226,94.90142631530762,40,2020-08-11 20:39:42.254015
11752,5c6c81054d186e00011606d7,25,stress,concentrating,stress,concentrate,dont_know,NA,13.588081359863281,0,13.588081359863281,43,2020-08-11 20:39:43.905131
12258,5e503961fd0d3c08f40ba1da,53,stress,hypothalamus,stress,hypothalamus,no_relationship,NA,1.4726479053497314,0,1.4726479053497314,132,2020-08-12 22:05:04.415973
11753,5dbf57fdc07b5f3fa7d6a8b8,36,physiological reactions,stressor,physiological reaction,stressor,functional,facilitates,3.970095157623291,5.166969060897827,9.137064218521118,79,2020-08-11 20:39:45.047536
11754,5f253913f49cd118b483bc23,5,response-based,stress,response base,stress,event_structure,subevent,51.48342704772949,4.263524770736694,55.74695181846619,9,2020-08-11 20:39:49.952731
11755,5dbf57fdc07b5f3fa7d6a8b8,36,stressor,series,stressor,series,dont_know,NA,4.412244081497192,0,4.412244081497192,80,2020-08-11 20:39:49.986254
11756,5d17eec3e47637001cf4f536,24,negative emotions,symptoms,negative emotion,symptom,no_relationship,NA,12.234764337539673,0,12.234764337539673,41,2020-08-11 20:39:54.832325
11757,5c6c81054d186e00011606d7,25,heart rate,concentrating,heart rate,concentrate,no_relationship,NA,10.98308515548706,0,10.98308515548706,44,2020-08-11 20:39:55.528359
11758,5daed2e5d87677001be504fa,4,stress,response-based,stress,response base,causal,enables,9.606950759887695,10.640445947647095,20.24739670753479,8,2020-08-11 20:39:57.518423
11759,5dbf57fdc07b5f3fa7d6a8b8,36,exposure,physiological reactions,exposure,physiological reaction,causal,causes,3.7786529064178467,6.092473030090332,9.871125936508179,81,2020-08-11 20:40:00.513671
11763,5dadacfb949a4d00151f5236,13,secondary appraisals,potential threat,secondary appraisal,potential threat,no_relationship,NA,33.65877914428711,0,33.65877914428711,25,2020-08-11 20:40:10.204627
11765,5c6c81054d186e00011606d7,26,stress,onset,stress,onset,causal,causes,12.290599822998047,5.201166868209839,17.491766691207886,45,2020-08-11 20:40:13.992351
11767,5dadacfb949a4d00151f5236,14,objective threats,cognitive appraisals,objective threat,cognitive appraisal,no_relationship,NA,3.059610605239868,0,3.059610605239868,27,2020-08-11 20:40:19.682289
11768,5c6c81054d186e00011606d7,27,stress,psychological influences,stress,psychological influence,no_relationship,NA,8.705107927322388,0,8.705107927322388,46,2020-08-11 20:40:23.207425
11770,5daed2e5d87677001be504fa,6,stress,response-based,stress,response base,causal,causes,9.726474523544312,5.817504167556763,15.543978691101074,10,2020-08-11 20:40:27.894795
11771,5dbf57fdc07b5f3fa7d6a8b8,37,stressor,physiological reactions,stressor,physiological reaction,functional,has function,13.710862159729004,4.984356164932251,18.695218324661255,84,2020-08-11 20:40:28.890085
11772,5dbf57fdc07b5f3fa7d6a8b8,38,stress,general adaptation syndrome,stress,general adaptation syndrome,dont_know,NA,2.4442062377929688,0,2.4442062377929688,85,2020-08-11 20:40:31.786251
11774,5c6c81054d186e00011606d7,27,stress,health psychology,stress,health psychology,dont_know,NA,10.7897469997406,0,10.7897469997406,47,2020-08-11 20:40:34.434194
11775,5dbf57fdc07b5f3fa7d6a8b8,39,exhaustion,general adaptation syndrome,exhaustion,general adaptation syndrome,dont_know,NA,1.8106372356414795,0,1.8106372356414795,87,2020-08-11 20:40:36.573445
11777,5dbf57fdc07b5f3fa7d6a8b8,40,physiological reactions,stressor,physiological reaction,stressor,dont_know,NA,1.0889892578125,0,1.0889892578125,89,2020-08-11 20:40:39.681101
11780,5dbf57fdc07b5f3fa7d6a8b8,41,exposure,resistance,exposure,resistance,dont_know,NA,0.9939908981323242,0,0.9939908981323242,92,2020-08-11 20:40:43.924558
11781,5dbf57fdc07b5f3fa7d6a8b8,42,physiological reactions,adaptation,physiological reaction,adaptation,dont_know,NA,1.1004910469055176,0,1.1004910469055176,93,2020-08-11 20:40:45.374069
11782,5dbf57fdc07b5f3fa7d6a8b8,43,stressor,exposure,stressor,exposure,dont_know,NA,2.4229509830474854,0,2.4229509830474854,94,2020-08-11 20:40:48.242258
11783,5dbf57fdc07b5f3fa7d6a8b8,43,stressor,exhaustion,stressor,exhaustion,no_relationship,NA,1.095060110092163,0,1.095060110092163,95,2020-08-11 20:40:49.782967
11784,5d17eec3e47637001cf4f536,25,stress,concentrating,stress,concentrate,causal,inhibits,14.479875326156616,10.165512561798096,24.645387887954712,43,2020-08-11 20:40:51.996227
11786,5dbf57fdc07b5f3fa7d6a8b8,43,exposure,exhaustion,exposure,exhaustion,no_relationship,NA,2.8626673221588135,0,2.8626673221588135,96,2020-08-11 20:40:52.939854
11791,5eff368f8f20d547f17e77d8,29,disease,stress level,disease,stress level,component,contains,110.96505379676819,51.76676797866821,162.7318217754364,55,2020-08-11 20:41:30.053577
11794,5c6c81054d186e00011606d7,27,psychological influences,health psychology,psychological influence,health psychology,NA,taxonomic,12.589166641235352,69.04253101348877,81.63169765472412,48,2020-08-11 20:41:56.715424
11798,5ee3fd6cb261520f12fb0d41,10,potential harm,primary appraisal,potential harm,primary appraisal,no_relationship,NA,112.63343286514282,53.95560908317566,166.58904194831848,17,2020-08-11 20:42:40.203844
11799,5daed2e5d87677001be504fa,10,potential harm,stressor,potential harm,stressor,taxonomy,is a type of,26.196314811706543,12.078163862228394,38.27447867393494,14,2020-08-11 20:42:40.423636
11800,5daed2e5d87677001be504fa,10,stressor,primary appraisal,stressor,primary appraisal,functional,facilitates,4.524157524108887,6.4493489265441895,10.973506450653076,15,2020-08-11 20:42:51.924987
11804,5d17eec3e47637001cf4f536,27,stress,health psychology,stress,health psychology,functional,has function,13.76291561126709,10.059201717376709,23.8221173286438,47,2020-08-11 20:43:36.982234
11805,5daed2e5d87677001be504fa,10,primary appraisal,potential harm,primary appraisal,potential harm,participant,instrument,24.693300008773804,16.54362726211548,41.23692727088928,17,2020-08-11 20:43:45.426036
11808,5d17eec3e47637001cf4f536,27,psychological influences,health psychology,psychological influence,health psychology,participant,participant,16.88921618461609,12.255570411682129,29.144786596298218,48,2020-08-11 20:44:06.696713
11809,5eff368f8f20d547f17e77d8,29,demographic groups,disease,demographic group,disease,component,contains,46.518038272857666,20.2236807346344,66.74171900749207,58,2020-08-11 20:44:18.092663
11811,5daed2e5d87677001be504fa,10,potential harm,well-being,potential harm,well be,component,contains,13.841642141342163,30.58984661102295,44.43148875236511,18,2020-08-11 20:44:31.172572
11813,5daed2e5d87677001be504fa,10,primary appraisal,well-being,primary appraisal,well be,functional,has function,4.62063193321228,12.721843481063843,17.342475414276123,19,2020-08-11 20:44:49.007845
11814,5d17eec3e47637001cf4f536,28,lifestyle factors,development,lifestyle factor,development,no_relationship,NA,11.48275899887085,0,11.48275899887085,51,2020-08-11 20:44:52.756287
11815,5ee3fd6cb261520f12fb0d41,11,stressor,perceptions,stressor,perception,functional,facilitates,33.41006398200989,23.337390422821045,56.74745440483093,20,2020-08-11 20:44:58.841289
11816,5daed2e5d87677001be504fa,11,perceptions,stressor,perception,stressor,functional,facilitates,6.956238031387329,7.782486438751221,14.73872447013855,20,2020-08-11 20:45:04.389379
11824,5ee3fd6cb261520f12fb0d41,12,self-efficacy,recall,self efficacy,recall,no_relationship,NA,6.854228258132935,0,6.854228258132935,23,2020-08-11 20:45:59.546482
11827,5d17eec3e47637001cf4f536,28,awareness,development,awareness,development,functional,has function,42.01237916946411,9.76537561416626,51.77775478363037,54,2020-08-11 20:46:30.295009
11831,5eff368f8f20d547f17e77d8,31,stress,physiological reactions,stress,physiological reaction,causal,causes,29.64010000228882,9.277679204940796,38.917779207229614,62,2020-08-11 20:47:15.941103
11832,5d17eec3e47637001cf4f536,29,stress level,disease,stress level,disease,NA,causal ,44.09223413467407,9.974088430404663,54.066322565078735,55,2020-08-11 20:47:25.05997
11833,5ee3fd6cb261520f12fb0d41,13,primary appraisal,secondary appraisals,primary appraisal,secondary appraisal,causal,enables,33.643507957458496,59.97025489807129,93.61376285552979,24,2020-08-11 20:47:34.402733
11838,5daed2e5d87677001be504fa,15,connotation,stress,connotation,stress,causal,enables,14.028446674346924,7.559319734573364,21.587766408920288,28,2020-08-11 20:48:16.015194
14310,5dda40bfaf16d39bb4c98d21,15,connotation,stress,connotation,stress,dont_know,NA,1.3967030048370361,0,1.3967030048370361,28,2020-08-13 17:25:11.134584
11761,5f253913f49cd118b483bc23,6,response-based,stress,response base,stress,event_structure,first subevent,12.704727172851562,3.7855613231658936,16.490288496017456,10,2020-08-11 20:40:07.278167
11762,5dbf57fdc07b5f3fa7d6a8b8,36,physiological reactions,series,physiological reaction,series,no_relationship,NA,3.6096792221069336,0,3.6096792221069336,83,2020-08-11 20:40:09.417505
11764,5daed2e5d87677001be504fa,5,stress,response-based,stress,response base,causal,causes,5.12022066116333,8.3226900100708,13.44291067123413,9,2020-08-11 20:40:11.630784
11766,5dadacfb949a4d00151f5236,13,primary appraisal,potential threat,primary appraisal,potential threat,no_relationship,NA,5.612613916397095,0,5.612613916397095,26,2020-08-11 20:40:16.272448
11769,5d17eec3e47637001cf4f536,25,stress,heart rate,stress,heart rate,NA,causal ,15.84937334060669,15.099738359451294,30.949111700057983,42,2020-08-11 20:40:26.781697
11773,5dbf57fdc07b5f3fa7d6a8b8,39,exhaustion,resistance,exhaustion,resistance,dont_know,NA,1.9734623432159424,0,1.9734623432159424,86,2020-08-11 20:40:34.321844
11776,5dbf57fdc07b5f3fa7d6a8b8,39,resistance,general adaptation syndrome,resistance,general adaptation syndrome,dont_know,NA,1.3011808395385742,0,1.3011808395385742,88,2020-08-11 20:40:38.290281
11778,5dbf57fdc07b5f3fa7d6a8b8,41,stressor,exposure,stressor,exposure,dont_know,NA,1.0080649852752686,0,1.0080649852752686,90,2020-08-11 20:40:40.984655
11779,5dbf57fdc07b5f3fa7d6a8b8,41,stressor,resistance,stressor,resistance,dont_know,NA,1.3054289817810059,0,1.3054289817810059,91,2020-08-11 20:40:42.579034
11785,5daed2e5d87677001be504fa,7,heart rate,physiological reactions,heart rate,physiological reaction,functional,facilitates,8.437227725982666,15.336159944534302,23.773387670516968,11,2020-08-11 20:40:52.328547
11787,5f253913f49cd118b483bc23,7,physiological reactions,heart rate,physiological reaction,heart rate,functional,facilitates,30.020379543304443,14.783874273300171,44.804253816604614,11,2020-08-11 20:40:53.111869
11788,5d17eec3e47637001cf4f536,25,heart rate,concentrating,heart rate,concentrate,no_relationship,NA,9.931861639022827,0,9.931861639022827,44,2020-08-11 20:41:02.199035
11789,5d17eec3e47637001cf4f536,26,stress,onset,stress,onset,no_relationship,NA,13.674161672592163,0,13.674161672592163,45,2020-08-11 20:41:16.174891
11790,5dbf57fdc07b5f3fa7d6a8b8,44,exhaustion,stress,exhaustion,stress,participant,participant,7.0378193855285645,26.756528854370117,33.79434823989868,97,2020-08-11 20:41:27.538681
11792,5daed2e5d87677001be504fa,8,well-being,stress,well be,stress,participant,result,20.475128412246704,29.27749991416931,49.752628326416016,12,2020-08-11 20:41:42.701415
11793,5f253913f49cd118b483bc23,8,stress,well-being,stress,well be,functional,has function,47.29389047622681,12.452470779418945,59.74636125564575,12,2020-08-11 20:41:53.527164
11795,5daed2e5d87677001be504fa,9,stressor,secondary appraisals,stressor,secondary appraisal,functional,facilitates,11.793589353561401,6.306581258773804,18.100170612335205,13,2020-08-11 20:42:01.286589
11796,5c6c81054d186e00011606d7,28,lifestyle factors,health psychology,lifestyle factor,health psychology,no_relationship,NA,13.348075866699219,0,13.348075866699219,49,2020-08-11 20:42:10.623152
11797,5eff368f8f20d547f17e77d8,29,stress level,demographic groups,stress level,demographic group,spatial,is inside of,28.789533376693726,14.150908708572388,42.94044208526611,56,2020-08-11 20:42:13.489096
11801,5daed2e5d87677001be504fa,10,well-being,stressor,well be,stressor,taxonomy,is a type of,4.586985349655151,6.4849560260772705,11.071941375732422,16,2020-08-11 20:43:03.612524
11802,5eff368f8f20d547f17e77d8,29,stress level,populations,stress level,population,spatial,is inside of,36.48892402648926,19.882415056228638,56.371339082717896,57,2020-08-11 20:43:10.66185
11803,5d17eec3e47637001cf4f536,27,stress,psychological influences,stress,psychological influence,causal,taxonomy ,51.91792154312134,63.01118040084839,114.92910194396973,46,2020-08-11 20:43:12.585796
11806,5ee3fd6cb261520f12fb0d41,10,potential harm,well-being,potential harm,well be,no_relationship,NA,59.115347385406494,9.803831100463867,68.91917848587036,18,2020-08-11 20:43:49.805221
11807,5ee3fd6cb261520f12fb0d41,10,primary appraisal,well-being,primary appraisal,well be,no_relationship,NA,10.898671388626099,0,10.898671388626099,19,2020-08-11 20:44:01.047402
11810,5d17eec3e47637001cf4f536,28,lifestyle factors,health psychology,lifestyle factor,health psychology,no_relationship,NA,20.96379065513611,0,20.96379065513611,49,2020-08-11 20:44:27.981593
11812,5d17eec3e47637001cf4f536,28,lifestyle factors,awareness,lifestyle factor,awareness,NA,background info,8.717614650726318,3.8612263202667236,12.578840970993042,50,2020-08-11 20:44:41.000081
11817,5d17eec3e47637001cf4f536,28,health psychology,awareness,health psychology,awareness,no_relationship,NA,20.898926496505737,0,20.898926496505737,52,2020-08-11 20:45:13.946977
11818,5daed2e5d87677001be504fa,12,self-efficacy,belief,self efficacy,belief,component,contains several,13.821202516555786,10.482269525527954,24.30347204208374,21,2020-08-11 20:45:29.303167
11819,5d17eec3e47637001cf4f536,28,health psychology,development,health psychology,development,dont_know,NA,23.68932604789734,0,23.68932604789734,53,2020-08-11 20:45:37.925087
11820,5eff368f8f20d547f17e77d8,29,populations,disease,population,disease,component,contains,33.46712565422058,44.963096141815186,78.43022179603577,59,2020-08-11 20:45:38.3462
11821,5ee3fd6cb261520f12fb0d41,12,belief,self-efficacy,belief,self efficacy,spatial,is inside of,31.626832008361816,7.13963508605957,38.76646709442139,21,2020-08-11 20:45:38.383334
11822,5ee3fd6cb261520f12fb0d41,12,belief,recall,belief,recall,no_relationship,NA,13.598391771316528,0,13.598391771316528,22,2020-08-11 20:45:52.332939
11823,5daed2e5d87677001be504fa,12,recall,belief,recall,belief,functional,facilitates,7.989154100418091,16.069211959838867,24.058366060256958,22,2020-08-11 20:45:54.991042
11825,5daed2e5d87677001be504fa,12,recall,self-efficacy,recall,self efficacy,functional,facilitates,10.257160902023315,11.3559730052948,21.613133907318115,23,2020-08-11 20:46:17.524112
11826,5eff368f8f20d547f17e77d8,29,demographic groups,populations,demographic group,population,taxonomy,is a type of,11.302659749984741,29.294108867645264,40.596768617630005,60,2020-08-11 20:46:19.512742
11828,5daed2e5d87677001be504fa,13,primary appraisal,secondary appraisals,primary appraisal,secondary appraisal,event_structure,first subevent,7.336110591888428,5.060502052307129,12.396612644195557,24,2020-08-11 20:46:30.632876
11829,5eff368f8f20d547f17e77d8,30,stress,demographic groups,stress,demographic group,no_relationship,NA,16.5326247215271,0,16.5326247215271,61,2020-08-11 20:46:36.424605
11830,5daed2e5d87677001be504fa,13,secondary appraisals,potential threat,secondary appraisal,potential threat,functional,facilitates,24.784322023391724,7.932305812835693,32.71662783622742,25,2020-08-11 20:47:03.883893
11834,5daed2e5d87677001be504fa,13,primary appraisal,potential threat,primary appraisal,potential threat,functional,facilitates,27.64858317375183,3.924626111984253,31.573209285736084,26,2020-08-11 20:47:35.982803
11835,5eff368f8f20d547f17e77d8,32,adrenal glands,noradrenaline,adrenal gland,noradrenaline,component,contains,17.756741762161255,10.066381454467773,27.82312321662903,63,2020-08-11 20:47:44.45232
11836,5daed2e5d87677001be504fa,14,cognitive appraisals,objective threats,cognitive appraisal,objective threat,participant,result,7.604733943939209,9.611404418945312,17.21613836288452,27,2020-08-11 20:47:53.845744
11837,5ee0fc80afc30b0ccf0ea0d3,49,sympathetic nervous system,stress,sympathetic nervous system,stress,no_relationship,NA,109.04357075691223,93.4171371459961,202.46070790290833,111,2020-08-11 20:48:13.708317
11839,5ee3fd6cb261520f12fb0d41,13,potential threat,secondary appraisals,potential threat,secondary appraisal,functional,facilitates,19.134289979934692,27.086806297302246,46.22109627723694,25,2020-08-11 20:48:22.129569
11840,5daed2e5d87677001be504fa,16,stress,motivating force,stress,motivate force,causal,enables,5.163239240646362,6.68156099319458,11.844800233840942,29,2020-08-11 20:48:28.492257
11844,5eff368f8f20d547f17e77d8,32,noradrenaline,pupils,noradrenaline,pupil,NA,Causal,16.59655475616455,5.113747835159302,21.710302591323853,65,2020-08-11 20:49:05.194522
11846,5daed2e5d87677001be504fa,19,stress,recall,stress,recall,causal,inhibits,7.449688196182251,3.5135960578918457,10.963284254074097,32,2020-08-11 20:49:16.394253
11848,5ee3fd6cb261520f12fb0d41,13,potential threat,primary appraisal,potential threat,primary appraisal,functional,facilitates,42.85107088088989,28.75008225440979,71.60115313529968,26,2020-08-11 20:49:35.265667
11855,5d17eec3e47637001cf4f536,29,disease,demographic groups,disease,demographic group,no_relationship,NA,20.02213168144226,5.091164588928223,25.113296270370483,58,2020-08-11 20:50:17.530672
11857,5daed2e5d87677001be504fa,21,eustress,well-being,eustress,well be,functional,facilitates,3.66515851020813,4.369330883026123,8.034489393234253,36,2020-08-11 20:50:32.533054
11864,5daed2e5d87677001be504fa,22,energized,stress level,energize,stress level,functional,facilitates,8.960222482681274,4.293414115905762,13.253636598587036,38,2020-08-11 20:51:18.074397
11865,5ee3fd6cb261520f12fb0d41,16,stress,motivating force,stress,motivate force,causal,enables,11.867652654647827,11.446810245513916,23.314462900161743,29,2020-08-11 20:51:20.534433
11866,5daed2e5d87677001be504fa,22,energized,efficiency,energize,efficiency,causal,enables,5.365527629852295,7.337947607040405,12.7034752368927,39,2020-08-11 20:51:31.528058
11868,5ee3fd6cb261520f12fb0d41,17,eustress,positive feelings,eustress,positive feeling,functional,facilitates,17.335960149765015,7.064391136169434,24.40035128593445,30,2020-08-11 20:51:45.855922
11873,5ee3fd6cb261520f12fb0d41,18,stress,energized,stress,energize,causal,enables,19.534457206726074,8.6515953540802,28.186052560806274,31,2020-08-11 20:52:14.743134
11875,5ee3fd6cb261520f12fb0d41,19,stress,recall,stress,recall,no_relationship,NA,9.090530633926392,0,9.090530633926392,32,2020-08-11 20:52:24.238103
11879,5daed2e5d87677001be504fa,25,heart rate,concentrating,heart rate,concentrate,no_relationship,NA,9.08113431930542,3.3298122882843018,12.410946607589722,44,2020-08-11 20:52:52.926791
11880,5ece79f8b7ffe109bd488629,31,stress,physiological reactions,stress,physiological reaction,causal,causes,17.053794145584106,9.065430402755737,26.119224548339844,62,2020-08-11 20:52:54.629462
11841,5eff368f8f20d547f17e77d8,32,norepinephrine,noradrenaline,norepinephrine,noradrenaline,component,has material,22.42302417755127,35.19350624084473,57.616530418395996,64,2020-08-11 20:48:42.913962
11842,5daed2e5d87677001be504fa,17,positive feelings,eustress,positive feeling,eustress,functional,facilitates,9.003917217254639,9.32197618484497,18.32589340209961,30,2020-08-11 20:48:47.34311
11843,5daed2e5d87677001be504fa,18,stress,energized,stress,energize,causal,inhibits,8.210176706314087,8.783527135848999,16.993703842163086,31,2020-08-11 20:49:04.848034
11845,5ee0fc80afc30b0ccf0ea0d3,50,adrenal glands,arousal,adrenal gland,arousal,participant,instrument,29.878772258758545,30.621321439743042,60.50009369850159,112,2020-08-11 20:49:14.846851
11847,5d17eec3e47637001cf4f536,29,demographic groups,stress level,demographic group,stress level,component,contains,97.63521361351013,14.030723094940186,111.66593670845032,56,2020-08-11 20:49:17.398852
11849,5eff368f8f20d547f17e77d8,32,noradrenaline,dilate,noradrenaline,dilate,functional,facilitates,18.960620164871216,12.35293984413147,31.313560009002686,66,2020-08-11 20:49:37.060189
11850,5daed2e5d87677001be504fa,20,stressor,exposure,stressor,exposure,functional,facilitates,7.264861822128296,12.91768503189087,20.182546854019165,33,2020-08-11 20:49:37.382808
11851,5d17eec3e47637001cf4f536,29,populations,stress level,population,stress level,component,has material,21.637778997421265,12.050893783569336,33.6886727809906,57,2020-08-11 20:49:51.866312
11852,5ee0fc80afc30b0ccf0ea0d3,50,sympathetic nervous system,arousal,sympathetic nervous system,arousal,functional,facilitates,16.798715353012085,26.446740865707397,43.24545621871948,113,2020-08-11 20:49:59.037584
11853,5daed2e5d87677001be504fa,21,eustress,stress level,eustress,stress level,functional,facilitates,14.850419044494629,11.283737421035767,26.134156465530396,34,2020-08-11 20:50:04.146418
11854,5eff368f8f20d547f17e77d8,32,norepinephrine,adrenal glands,norepinephrine,adrenal gland,spatial,is inside of,21.00948214530945,17.827493906021118,38.836976051330566,67,2020-08-11 20:50:16.860643
11856,5daed2e5d87677001be504fa,21,stress level,well-being,stress level,well be,component,contains,11.069363355636597,8.267105102539062,19.33646845817566,35,2020-08-11 20:50:23.984111
11858,5ee0fc80afc30b0ccf0ea0d3,50,adrenaline,arousal,adrenaline,arousal,participant,result,15.42505955696106,19.729618787765503,35.15467834472656,114,2020-08-11 20:50:35.02636
11859,5eff368f8f20d547f17e77d8,32,adrenal glands,pupils,adrenal gland,pupil,no_relationship,NA,23.298654794692993,0,23.298654794692993,68,2020-08-11 20:50:40.427317
11860,5ee3fd6cb261520f12fb0d41,14,objective threats,cognitive appraisals,objective threat,cognitive appraisal,no_relationship,NA,40.022390604019165,28.851600408554077,68.87399101257324,27,2020-08-11 20:50:44.859873
11861,5ee3fd6cb261520f12fb0d41,15,connotation,stress,connotation,stress,no_relationship,NA,10.704171657562256,0,10.704171657562256,28,2020-08-11 20:50:55.955843
11862,5daed2e5d87677001be504fa,22,efficiency,stress level,efficiency,stress level,functional,has function,13.628182649612427,17.257081747055054,30.88526439666748,37,2020-08-11 20:51:04.110495
11863,5ece79f8b7ffe109bd488629,29,disease,populations,disease,population,no_relationship,NA,45.09973168373108,0,45.09973168373108,59,2020-08-11 20:51:06.035882
11867,5eff368f8f20d547f17e77d8,32,adrenal glands,dilate,adrenal gland,dilate,participant,site,16.756107568740845,38.51870536804199,55.27481293678284,69,2020-08-11 20:51:36.537039
11869,5daed2e5d87677001be504fa,23,distress,anxiety,distress,anxiety,participant,result,17.291398286819458,6.244729280471802,23.53612756729126,40,2020-08-11 20:51:55.591485
11870,5eff368f8f20d547f17e77d8,32,norepinephrine,pupils,norepinephrine,pupil,no_relationship,NA,20.691724061965942,0,20.691724061965942,70,2020-08-11 20:51:57.528468
11871,5ece79f8b7ffe109bd488629,29,demographic groups,populations,demographic group,population,component,contains several,18.351204872131348,36.76108407974243,55.11228895187378,60,2020-08-11 20:52:02.751893
11872,5daed2e5d87677001be504fa,24,symptoms,negative emotions,symptom,negative emotion,taxonomy,is a type of,6.140058994293213,8.251823663711548,14.39188265800476,41,2020-08-11 20:52:10.807298
11874,5daed2e5d87677001be504fa,25,stress,heart rate,stress,heart rate,participant,result,7.993342638015747,4.139482259750366,12.132824897766113,42,2020-08-11 20:52:23.484358
11876,5ece79f8b7ffe109bd488629,30,stress,demographic groups,stress,demographic group,no_relationship,NA,24.46714162826538,0,24.46714162826538,61,2020-08-11 20:52:27.616162
11877,5daed2e5d87677001be504fa,25,stress,concentrating,stress,concentrate,causal,inhibits,5.489067554473877,10.496588706970215,15.985656261444092,43,2020-08-11 20:52:39.981871
11878,5ee3fd6cb261520f12fb0d41,20,stressor,exposure,stressor,exposure,no_relationship,NA,20.573509693145752,0,20.573509693145752,33,2020-08-11 20:52:45.176892
11881,5ee0fc80afc30b0ccf0ea0d3,50,adrenal glands,sympathetic nervous system,adrenal gland,sympathetic nervous system,dont_know,NA,95.51448798179626,58.58313250541687,154.09762048721313,115,2020-08-11 20:53:10.523748
11882,5ee3fd6cb261520f12fb0d41,21,stress level,eustress,stress level,eustress,no_relationship,NA,25.645511388778687,0,25.645511388778687,34,2020-08-11 20:53:11.20017
11883,5ee3fd6cb261520f12fb0d41,21,stress level,well-being,stress level,well be,no_relationship,NA,6.952277660369873,0,6.952277660369873,35,2020-08-11 20:53:18.523503
11884,5daed2e5d87677001be504fa,26,onset,stress,onset,stress,event_structure,first subevent,6.578923225402832,20.21060276031494,26.789525985717773,45,2020-08-11 20:53:20.613552
11885,5ee3fd6cb261520f12fb0d41,21,eustress,well-being,eustress,well be,functional,facilitates,9.607508182525635,4.446396589279175,14.05390477180481,36,2020-08-11 20:53:33.273283
11886,5ee0fc80afc30b0ccf0ea0d3,50,adrenaline,adrenal glands,adrenaline,adrenal gland,spatial,is inside of,18.19357395172119,6.117944717407227,24.311518669128418,116,2020-08-11 20:53:35.423804
11887,5daed2e5d87677001be504fa,27,stress,psychological influences,stress,psychological influence,event_structure,first subevent,8.276103258132935,6.459214687347412,14.735317945480347,46,2020-08-11 20:53:35.879693
11888,5ece79f8b7ffe109bd488629,32,noradrenaline,adrenal glands,noradrenaline,adrenal gland,spatial,is secreted by the,26.014848709106445,25.96300959587097,51.97785830497742,63,2020-08-11 20:53:47.240099
11889,5daed2e5d87677001be504fa,27,stress,health psychology,stress,health psychology,functional,facilitates,6.212943077087402,8.85783052444458,15.070773601531982,47,2020-08-11 20:53:51.454237
